molecule,betweenness
NM_001350197,62371.362990526955
NM_020746,62367.455922688874
NM_024772,62311.322257489075
NM_001002811,62262.108343780536
NM_001321710,62255.33958962604
NM_001317074,62231.087290964366
NM_004540,62214.44017426708
NM_000390,62126.6539828497
NM_001170765,62088.85178005143
NM_032440,62088.85178005143
NM_152704,62000.42117529188
XM_011535387,61942.33029817928
NM_003457,61914.76601052788
NM_018126,61839.71610957448
XM_005248116,61839.71610957448
XM_005248117,61839.71610957448
NM_001166160,61732.867930716515
NM_001166161,61732.867930716515
NM_001166162,61732.867930716515
NM_001112736,61693.75086112043
NM_001371656,61664.391656266285
NM_001374828,61664.391656266285
XM_047419132,61664.391656266285
NM_001256756,61638.38934280811
NM_001278191,61628.29343388169
NM_015617,61618.94620379751
XM_047426486,61598.35298358551
NM_001353981,61555.8798801112
NM_001178035,61554.322227747776
NM_001377421,61516.26702655268
NM_001306215,61491.38722063801
NM_001172811,61422.00815321889
NM_001172814,61422.00815321889
NM_006203,61371.865402072115
XM_006711334,61355.59571524377
NM_001300927,61285.9169802638
NM_001308366,61285.9169802638
NM_001329477,61285.9169802638
NM_017712,61285.9169802638
NM_000618,61226.20638967721
NM_001077358,61173.28699552774
NM_001346114,61158.40223869565
XM_017002855,61151.37056102204
NM_001314007,61139.67270889936
NM_005219,61139.67270889936
NM_001375807,61043.40268861008
NM_177985,60993.28949506299
NM_001376372,60986.9969071323
NM_001300,60915.26395104336
NM_001321162,60892.07548532234
NM_001303037,60856.145332817054
NM_016447,60856.145332817054
NM_001351727,60851.7981346877
NM_001354475,60826.46032818709
NM_001330115,60733.673039531095
NM_001322205,60730.9057539652
NM_001322206,60730.9057539652
NM_013956,60730.9057539652
NM_001003700,60705.93847622019
NM_001393404,60641.98261918051
NM_001184985,60629.63057691077
NM_182914,60493.98780502924
NM_001378620,60481.826662540036
NM_001363680,60474.08334497009
NM_000833,60446.4720747445
XM_017023172,60446.4720747445
XM_017023173,60446.4720747445
NM_001077691,60414.80967572052
NM_001077692,60414.80967572052
NM_001304484,60358.52495648029
NM_001370298,60358.52495648029
NM_001385118,60358.52495648029
XM_047428295,60358.52495648029
NM_033116,60332.50972718722
XM_017000869,60330.73865859323
XM_017000871,60330.73865859323
NM_001375670,60328.438434138596
NM_001375698,60328.438434138596
XM_047423206,60244.65608714401
NM_001271581,60174.339373310584
NM_152542,60003.02028632732
NM_025212,59950.16365716586
NM_001385162,59922.74205345954
XM_005266660,59867.27158842349
XM_047439865,59841.589854837046
NM_023929,59778.24502042459
NM_001198631,59770.92696798299
NM_001195035,59738.65001643593
NM_001163788,59690.31463393213
NM_153029,59650.879044895286
NM_001377468,59628.1853641937
NM_203464,59623.486796269666
XM_047437702,59537.405086405735
NM_001364682,59533.833616273405
NM_030674,59471.50414118273
NM_020726,59428.455284621625
NM_001321193,59418.534694007096
NM_153343,59378.39229979307
NM_001197218,59300.3958920714
NM_001173523,59286.744545624104
NM_032457,59286.744545624104
NM_001366854,59020.18521301699
NM_001008537,58981.68029546063
XM_047444258,58956.27356031801
NM_021072,58895.926672798254
NM_014823,58869.28700893797
NM_018979,58869.28700893797
NM_001281293,58867.88882433109
NM_005920,58847.363879427954
NM_001039840,58834.37608370868
NM_001300884,58834.37608370868
NM_001317075,58790.39845503162
NM_000051,58753.79664369879
NM_001351834,58753.79664369879
NM_001369533,58750.32184116528
NM_001369534,58750.32184116528
XM_005252001,58750.32184116528
XM_011518718,58750.32184116528
XM_017014752,58750.32184116528
XM_017014753,58750.32184116528
NM_001190730,58725.29501573189
NM_004734,58623.82156178625
NM_005465,58403.88817198517
NM_173548,58395.73991255258
NM_024576,58394.57355467691
NM_001204817,58394.390449769555
NM_032828,58394.390449769555
NM_001393925,58351.72062399642
NM_017893,58351.72062399642
NM_012479,58242.893331778825
NM_001143788,58186.358505055854
NM_001282744,58163.24770143165
NM_001243076,58120.097791270986
XM_011521686,58095.13210099171
NM_001018056,58071.34353997177
NM_001322225,58071.34353997177
NM_001322226,58071.34353997177
NM_003383,58071.34353997177
NM_016953,58003.27770212981
NM_213655,57983.08443143836
XM_011520997,57983.08443143836
NM_007192,57971.358982281265
NM_021176,57941.28239680811
NM_014935,57877.5119658783
NM_199334,57857.51307632927
NM_001358530,57826.97510827289
NM_001280551,57808.17298212195
NM_001305878,57798.62100625148
NM_005761,57713.20303930163
NM_001258401,57648.50157190873
NM_001387220,57634.01034539359
XM_047443721,57634.01034539359
XM_011523738,57529.69190241559
XM_011523741,57529.69190241559
XM_011523743,57529.69190241559
NM_001243509,57391.23617340538
NM_000208,57363.91744381146
NM_001079817,57363.91744381146
NM_001077197,57254.77059203955
NM_001330113,57225.11483038641
NM_001244944,57188.370228089065
NM_001348430,57129.81957227663
NM_001348431,57129.81957227663
NM_014497,57129.31035455051
NM_001278409,57090.711313767744
NM_001364275,57088.987654658195
NM_001012426,57060.88037056421
NM_001012427,57060.88037056421
XM_024446319,57060.88037056421
NM_006698,56830.76043452121
NM_001197219,56766.806744544614
NM_001197221,56766.806744544614
NM_080627,56760.85560796281
NM_004522,56757.824097529854
NM_001330599,56639.74834517258
NM_006581,56590.40963251854
NM_015271,56579.01413779909
NM_022455,56569.593332381686
NM_182757,56568.80037092849
NM_001168344,56402.16672080075
NM_001243519,56397.58782097728
NM_001166133,56391.460326248955
NM_001278170,56360.19869429397
NM_001278173,56360.19869429397
NM_001278178,56360.19869429397
NM_006954,56360.19869429397
NM_006974,56360.19869429397
NM_001103184,56331.305017153594
XM_024446383,56276.647473316334
NM_001290296,56264.255773249344
NM_175907,56247.473374558744
NM_024740,56210.567617046734
NM_001145798,56141.29647328649
XM_024448983,56133.42455162312
NM_175635,56041.82629487962
NM_017629,56035.337804287024
XM_005271562,56003.68896581997
NM_001531,55900.16658012564
NM_007006,55827.04699500418
NM_001220777,55785.113624285645
NM_078467,55785.113624285645
NM_001369541,55729.85430653763
NM_016231,55708.14365795247
NM_014830,55678.646967961395
NM_015215,55653.19651597358
NM_001098517,55642.77135451433
NM_133473,55626.68303015367
NM_001012957,55580.417214961635
XM_024454334,55522.90596526671
NM_001301043,55519.9470253735
NM_001301044,55519.9470253735
NM_001301045,55519.9470253735
NM_014333,55519.9470253735
NM_001005747,55493.088295407535
NM_001349376,55462.53229480784
NM_020184,55441.62729518561
XM_017025681,55426.62153394599
NM_001198820,55392.350520939726
NM_001323289,55324.729316629135
NM_017644,55274.21351104535
NM_001395326,55118.30006624503
NM_001142770,54999.94066131563
XM_017021870,54943.12891086958
XM_047432112,54943.12891086958
NM_001190729,54927.61645469128
XM_017012183,54922.05090150563
NM_001198679,54876.378730252945
NM_001973,54875.78606627513
NM_001291937,54848.15701058956
NM_001369550,54848.15701058956
NM_001128220,54827.88414521035
NM_001007561,54782.637476292286
NM_001388309,54782.637476292286
NM_001308160,54758.63347869798
NM_014982,54758.63347869798
NM_001198634,54745.82977506582
NM_001244896,54705.09313556566
NM_000875,54691.827742231995
NM_198700,54687.202322872974
NM_032802,54642.449168399966
NM_000393,54627.37354766196
NM_020911,54583.90011927148
NM_004349,54523.34179499007
NM_001330320,54495.73364982662
NM_001349622,54422.898955034354
NM_004171,54382.96213852362
XM_017018139,54382.96213852362
NM_000339,54283.93313129403
XM_005256119,54283.93313129403
NM_015635,54248.075593247755
NM_001271594,54198.63736768237
XM_047420154,54142.57380037839
NM_001376376,54142.18696948277
NM_024770,54090.91293916695
NM_003262,54077.39519073474
XM_047437712,53988.237283192626
NM_001168335,53923.91401861647
NM_012426,53922.52477697739
NM_001284306,53909.66548768756
XM_011511163,53773.200797398626
NM_178815,53771.33980921583
NM_001349377,53734.60811807018
XM_047448917,53725.78511264294
NM_001369535,53712.35259943418
NM_001300936,53632.703713231924
NM_024408,53591.614709266505
NM_001204,53501.40346077151
NM_001098507,53473.71710362331
NM_001243514,53455.43471798367
NM_173642,53420.62461558128
NM_001241,53264.03752981505
NM_058241,53264.03752981505
NM_001206971,53228.21451984827
NM_001206972,53228.21451984827
NM_000353,53161.00250841428
NM_001377462,53113.19668564758
NM_198270,52877.56038927286
NM_001172681,52870.24595594052
NM_001172682,52870.24595594052
NM_152320,52870.24595594052
NM_130392,52821.6020400569
NM_001270453,52722.9769611685
NM_005238,52687.14724996381
NM_001184882,52668.2142851145
NM_001330742,52668.2142851145
NM_003874,52668.2142851145
XM_047436205,52668.2142851145
NM_001197223,52649.604338395715
NM_001308019,52590.373586904454
XM_024448113,52521.79600017723
NM_001367873,52512.43623337187
NM_020338,52503.19610020187
NM_001243518,52491.56812698951
NM_001363508,52453.749348064084
NM_001204824,52394.87002806272
NM_001244724,52340.10185865499
NM_001300883,52244.954519404215
NM_001306200,52222.971036723786
NM_024106,52208.64423395191
NM_001330247,52060.91639890136
NM_001163546,52049.677147789414
NM_001349612,52049.66174518723
NM_130391,51970.86552559526
XM_047423646,51970.86552559526
NM_001195215,51914.08989061475
NM_033056,51897.20209898666
NM_007225,51849.523243637865
NM_001364278,51721.5471146178
NM_001368719,51663.866224394165
NM_013372,51663.866224394165
NM_001330110,51653.088823567596
NM_144607,51653.088823567596
NM_001330116,51648.18576051447
NM_001242366,51646.002182606164
NM_001034841,51643.65122507287
NM_080836,51631.338737432045
NM_001130031,51606.49432050343
NM_001320157,51601.56129123067
NM_001195045,51586.8391717255
NM_006982,51559.09668353014
NM_001005271,51520.702904423175
NM_001005273,51520.702904423175
XM_006721423,51520.702904423175
NM_001135673,51447.369453900785
NM_001330458,51447.369453900785
NM_001001890,51325.38654029661
NM_001938,51288.84932729436
NM_013323,51229.262108322895
NM_001195604,51168.162950852326
NM_001370402,51159.11296288747
NM_153647,51090.42350752395
NM_012234,51019.008942775734
XM_017020302,51009.10993195306
XM_006718638,50962.22983823524
XM_047427294,50962.22983823524
NM_001395298,50924.52591154867
NM_001395426,50924.52591154867
NM_001300963,50911.94434081669
NM_001190964,50878.333997390844
NM_001280550,50867.274625980106
NM_145322,50866.70768694643
NM_001197220,50779.95846336167
NM_001146104,50774.787543812046
NM_173200,50748.51996072724
NM_001377262,50703.63889687394
NM_006609,50621.64709796006
NM_015083,50613.59226923527
NM_016507,50613.59226923527
NM_001099694,50607.227324426836
NM_001085471,50593.10591998042
NM_001286152,50592.0056183021
XM_047431160,50589.03977163928
NM_017650,50567.615340838
NM_005254,50539.12958234277
NM_001349342,50504.865879288016
NM_001375488,50503.26624902891
NM_001375489,50503.26624902891
NM_152376,50487.808251832306
XM_017000777,50480.19602875581
XM_047416020,50480.19602875581
NM_001012994,50466.46191297785
XM_024448315,50461.529425376284
XM_047424940,50461.529425376284
NM_001257999,50378.342272384914
NM_001011658,50342.36534228845
NM_001128835,50342.36534228845
XM_011545566,50342.36534228845
NM_001202543,50326.70638741385
NM_001177562,50226.53487591027
NM_001366399,50177.40496752087
NM_001363725,50175.109757223654
XM_011535988,50175.109757223654
XM_047450092,50169.70462566538
NM_001277145,50113.635797966635
NM_001286564,50023.0752697555
NM_000314,50021.622181537314
NM_001304717,50021.622181537314
XM_047450140,50016.95628849117
NM_001297674,49977.511076723495
NM_015203,49977.511076723495
NM_018981,49972.08864367893
NM_133465,49942.71637754172
NM_001146702,49876.427621876
NM_001353984,49876.427621876
NM_001260494,49851.78524466156
NM_002184,49851.09142752557
NM_001289088,49790.48539785599
NM_012334,49780.32335097341
NM_006823,49770.50226022723
XM_011543055,49750.88774685074
NM_001277313,49733.038976668046
NM_013320,49553.09800206939
NM_001286514,49543.84894948231
NM_002581,49538.96573750795
NM_015338,49518.76603056376
NM_001040152,49475.91985895903
NM_001244949,49402.62190909242
NM_001304481,49399.21247852051
NM_015057,49375.310872658505
NM_001400414,49353.878492311655
NM_001018077,49340.782528943986
NM_080669,49286.071559900374
XM_011536540,49272.83173157483
NM_017877,49220.40026886576
NM_001385164,49214.90259149613
NM_001278189,49203.98936628125
NM_001365324,49193.10072460643
XM_005267200,49180.79365367557
NM_012287,49158.93881001684
NM_173209,49157.69302121757
NM_015335,49155.27564889824
NM_033390,49127.937941169235
NM_003468,49110.67596726268
NM_001308076,49003.499953702114
NM_015640,48973.76118185999
NM_148900,48950.67422329124
NM_012482,48848.24295170419
NM_006116,48779.39582462874
NM_175876,48744.86941832043
NM_001918,48704.5347299579
XM_024447938,48685.57087163491
NM_001386735,48654.09106018294
NM_175634,48632.83494560759
NM_001242505,48570.74532301093
NM_153607,48549.00925536272
NM_181510,48480.54618542087
NM_001351472,48414.06259103086
NM_007064,48376.69648568272
NM_001171197,48375.79145284581
NM_001308203,48361.297525075286
NM_024090,48340.151260600185
NM_001165899,48337.93429518498
NM_001145720,48294.37291447169
XM_005246458,48293.18661787239
NM_018708,48285.51455312379
NM_001146106,48285.07686425674
NM_001351156,48278.440174279516
NM_001270660,48267.95087600701
NM_001270661,48267.95087600701
NM_005885,48267.95087600701
NM_001363940,48231.21534364678
NM_001365635,48231.21534364678
NM_001198633,48212.94702180267
NM_001005388,48164.00827189206
XM_005244993,48164.00827189206
XM_047450017,48164.00827189206
NM_001363657,48131.63774412076
NM_001198915,48059.39119982308
NM_001198916,48059.39119982308
NM_004319,48030.22595887708
NM_001282622,47935.31608020199
NM_001353978,47935.31608020199
NM_001356,47916.58826483539
NM_002092,47884.89503194163
NM_001384648,47880.97454057552
NM_003101,47838.24822703328
NM_000945,47831.88861977499
XM_017020172,47817.3044496089
NM_006371,47759.019273432576
NM_020337,47756.11852635412
NM_001378591,47708.5246048236
NM_201439,47675.05604734832
NM_002830,47663.34229031118
NM_005116,47651.364381079075
NM_001388181,47635.5769929583
NM_001286050,47612.357174019424
XM_024451209,47593.50826398097
NM_006201,47553.57298593652
NM_033018,47553.57298593652
NM_001319955,47539.863333059984
NM_001111284,47537.92993523963
NM_001326328,47537.5937234903
NM_002738,47525.32554227719
NM_001267051,47518.83417635918
NM_001330071,47456.777767842956
NM_001080496,47396.41417818083
NM_001329606,47389.20761052444
NM_001243507,47344.14532134325
NM_001308043,47316.90148299717
XM_011517596,47233.970224129574
NM_001204110,47213.21190246844
NM_001218,47188.74721025733
NM_006375,47017.339288754156
NM_001206480,46959.43908826636
NM_001353979,46945.914768757095
NM_001012659,46911.32280528332
NM_005475,46883.406464624364
NM_001372043,46866.64042404119
NM_003109,46841.89498557752
NM_138473,46841.89498557752
NM_001393406,46780.27498740891
NM_033656,46779.320486239136
NM_001199743,46755.3357930702
NM_001100422,46746.88524869454
NM_001387825,46746.27254449948
NM_001287140,46745.015597148646
NM_001143810,46728.08551738476
NM_173075,46727.839678859586
XM_047450188,46727.839678859586
NM_001105543,46668.69282729505
NM_005829,46644.90232816697
XM_017022132,46617.936747195556
XM_047432436,46617.936747195556
NM_001136262,46463.16868544901
NM_001204087,46331.07474916324
NM_001012511,46314.868020286856
NM_001146110,46300.27172223297
NM_001134338,46295.22365266368
NM_000901,46254.24036659139
XM_011531975,46254.24036659139
NM_001303426,46223.46241795262
NM_001128221,46216.549222164416
NM_033119,46078.83336721479
NM_001172815,46064.785725712354
NM_001365631,46023.41642965112
NM_001375701,46023.41642965112
XM_017005959,46023.41642965112
NM_001365480,46002.067724872475
NM_001347591,45996.58656341527
NM_015553,45993.30971462512
NM_001271661,45977.78572475284
NM_001318915,45949.758818845905
XM_011521738,45943.915021473156
NM_001001396,45931.77667950019
NM_001684,45931.77667950019
NM_001358531,45896.92869292433
NM_001286554,45896.51514481965
NM_001257197,45871.16677898725
NM_001321645,45837.391955376654
NM_001330373,45822.72928477604
NM_016376,45800.577560261976
NM_015534,45780.38320554705
NM_005713,45779.66031460883
NM_001134285,45742.85334811346
NM_001282116,45724.42718258
XM_005256542,45719.66856995015
NM_001172766,45703.904092770674
NM_014491,45703.904092770674
NM_148898,45703.904092770674
XM_024453837,45671.992142328
NM_001160147,45669.006656670244
NM_001352027,45599.86449169108
XM_047427102,45599.86449169108
NM_032511,45557.87512664483
NM_001257198,45544.46071147295
NM_001387025,45529.97783047137
NM_014644,45512.11022967721
XM_047429403,45485.71087257206
NM_001367806,45467.32716795909
