molecule,localClusteringCoefficient
NM_001035511,0.0
NM_001035512,0.0
NM_001035513,0.0
NM_001035534,0.0
NM_001037,0.0
NM_001037126,0.0
NM_001037131,0.0
NM_001037132,0.0
NM_001037144,0.0
NM_001037163,0.0
NM_001037164,0.0
NM_001037165,0.0
NM_001037232,0.0
NM_001037283,0.0
NM_001037293,0.0
NM_001037317,0.0
NM_001037324,0.0
NM_001037325,0.0
NM_001037331,0.0
NM_001037333,0.0
NM_001037334,0.0
NM_001037339,0.0
NM_001037340,0.0
NM_001037341,0.0
NM_001037343,0.0
NM_001037442,0.0
NM_001037497,0.0
NM_001037501,0.0
NM_001037535,0.0
NM_001037536,0.0
NM_001037540,0.0
NM_001037553,0.0
NM_001037582,0.0
NM_001037631,0.0
NM_001037671,0.0
NM_001037808,0.0
NM_001037811,0.0
NM_001037866,0.0
NM_001037872,0.0
NM_001037954,0.0
NM_001038603,0.0
NM_001038618,0.0
NM_001038628,0.0
NM_001038702,0.0
NM_001038704,0.0
NM_001038707,0.0
NM_001039,0.0
NM_001039029,0.0
NM_001039091,0.0
NM_001039111,0.0
NM_001039127,0.0
NM_001039130,0.0
NM_001039131,0.0
NM_001039141,0.0
NM_001039199,0.0
NM_001039350,0.0
NM_001039355,0.0
NM_001039360,0.0
NM_001039362,0.0
NM_001039372,0.0
NM_001039395,0.0
NM_001039396,0.0
NM_001039459,0.0
NM_001039467,0.0
NM_001039469,0.0
NM_001039477,0.0
NM_001039479,0.0
NM_001039538,0.0
NM_001039547,0.0
NM_001039550,0.0
NM_001039569,0.0
NM_001039570,0.0
NM_001039573,0.0
NM_001039577,0.0
NM_001039580,0.0
NM_001039590,0.0
NM_001039591,0.0
NM_001039613,0.0
NM_001039614,0.0
NM_001039615,0.0
NM_001039618,0.0
NM_001039619,0.0
NM_001039649,0.0
NM_001039650,0.0
NM_001039656,0.0
NM_001039659,0.0
NM_001039660,0.0
NM_001039667,0.0
NM_001039671,0.0
NM_001039672,0.0
NM_001039675,0.0
NM_001039690,0.0
NM_001039697,0.0
NM_001039709,0.0
NM_001039711,0.0
NM_001039712,0.0
NM_001039717,0.0
NM_001039753,0.0
NM_001039762,0.0
NM_001039763,0.0
NM_001039770,0.0
NM_001039771,0.0
NM_001039840,0.0
NM_001039844,0.0
NM_001039845,0.0
NM_001039886,0.0
NM_001039891,0.0
NM_001039920,0.0
NM_001039937,0.0
NM_001039938,0.0
NM_001039948,0.0
NM_001039960,0.0
NM_001040000,0.0
NM_001040002,0.0
NM_001040007,0.0
NM_001040022,0.0
NM_001040023,0.0
NM_001040033,0.0
NM_001040057,0.0
NM_001040061,0.0
NM_001040100,0.0
NM_001040110,0.0
NM_001040113,0.0
NM_001040114,0.0
NM_001040125,0.0
NM_001040126,0.0
NM_001040134,0.0
NM_001040142,0.0
NM_001040143,0.0
NM_001040146,0.0
NM_001040147,0.0
NM_001040151,0.0
NM_001040152,0.0
NM_001040153,0.0
NM_001040157,0.0
NM_001040167,0.0
NM_001040168,0.0
NM_001040177,0.0
NM_001040181,0.0
NM_001040182,0.0
NM_001040183,0.0
NM_001040185,0.0
NM_001040192,0.0
NM_001040200,0.0
NM_001040202,0.0
NM_001040273,0.0
NM_001040284,0.0
NM_001040402,0.0
NM_001040424,0.0
NM_001040429,0.0
NM_001040432,0.0
NM_001040439,0.0
NM_001040441,0.0
NM_001040445,0.0
NM_001040446,0.0
NM_001040450,0.0
NM_001040451,0.0
NM_001040452,0.0
NM_001040453,0.0
NM_001040454,0.0
NM_001040455,0.0
NM_001040456,0.0
NM_001040457,0.0
NM_001040458,0.0
NM_001040462,0.0
NM_001040612,0.0
NM_001040633,0.0
NM_001040647,0.0
NM_001040648,0.0
NM_001040649,0.0
NM_001040651,0.0
NM_001040653,0.0
NM_001040661,0.0
NM_001040663,0.0
NM_001040664,0.0
NM_001040665,0.0
NM_001040666,0.0
NM_001040697,0.0
NM_001040708,0.0
NM_001040709,0.0
NM_001040712,0.0
NM_001042351,0.0
NM_001042355,0.0
NM_001042368,0.0
NM_001042371,0.0
NM_001042383,0.0
NM_001042385,0.0
NM_001042386,0.0
NM_001042388,0.0
NM_001042400,0.0
NM_001042403,0.0
NM_001042404,0.0
NM_001042405,0.0
NM_001042406,0.0
NM_001042412,0.0
NM_001042413,0.0
NM_001042414,0.0
NM_001042417,0.0
NM_001042424,0.0
NM_001042425,0.0
NM_001042426,0.0
NM_001042430,0.0
NM_001042437,0.0
NM_001042452,0.0
NM_001042453,0.0
NM_001042459,0.0
NM_001042469,0.0
NM_001042470,0.0
NM_001042473,0.0
NM_001042475,0.0
NM_001042476,0.0
NM_001042478,0.0
NM_001042479,0.0
NM_001042480,0.0
NM_001042481,0.0
NM_001042482,0.0
NM_001042486,0.0
NM_001042492,0.0
NM_001042494,0.0
NM_001042495,0.0
NM_001042496,0.0
NM_001042497,0.0
NM_001042510,0.0
NM_001042517,0.0
NM_001042519,0.0
NM_001042521,0.0
NM_001042522,0.0
NM_001042533,0.0
NM_001042536,0.0
NM_001042540,0.0
NM_001042543,0.0
NM_001042548,0.0
NM_001042549,0.0
NM_001042550,0.0
NM_001042552,0.0
NM_001042553,0.0
NM_001042559,0.0
NM_001042572,0.0
NM_001042574,0.0
NM_001042583,0.0
NM_001042584,0.0
NM_001042585,0.0
NM_001042587,0.0
NM_001042594,0.0
NM_001042599,0.0
NM_001042601,0.0
NM_001042603,0.0
NM_001042610,0.0
NM_001042618,0.0
NM_001042632,0.0
NM_001042633,0.0
NM_001042635,0.0
NM_001042646,0.0
NM_001042669,0.0
NM_001042678,0.0
NM_001042681,0.0
NM_001042682,0.0
NM_001042683,0.0
NM_001042692,0.0
NM_001042717,0.0
NM_001042723,0.0
NM_001042734,0.0
NM_001042749,0.0
NM_001042750,0.0
NM_001042751,0.0
NM_001042762,0.0
NM_001043,0.0
NM_001043229,0.0
NM_001043318,0.0
NM_001043351,0.0
NM_001043352,0.0
NM_001043353,0.0
NM_001044,0.0
NM_001044305,0.0
NM_001044369,0.0
NM_001044370,0.0
NM_001044385,0.0
NM_001044388,0.0
NM_001045,0.0
NM_001045556,0.0
NM_001045557,0.0
NM_001046,0.0
NM_001047,0.0
NM_001047160,0.0
NM_001047434,0.0
NM_001048166,0.0
NM_001048183,0.0
NM_001048200,0.0
NM_001048209,0.0
NM_001048210,0.0
NM_001048218,0.0
NM_001048249,0.0
NM_001050,0.0
NM_001051,0.0
NM_001053,0.0
NM_001056,0.0
NM_001058,0.0
NM_001060,0.0
NM_001066,0.0
NM_001068,0.0
NM_001069,0.0
NM_001071,0.0
NM_001071775,0.0
NM_001075,0.0
NM_001075098,0.0
NM_001076,0.0
NM_001076674,0.0
NM_001076678,0.0
NM_001076682,0.0
NM_001076683,0.0
NM_001076684,0.0
NM_001076778,0.0
NM_001076781,0.0
NM_001076785,0.0
NM_001076786,0.0
NM_001077,0.0
NM_001077181,0.0
NM_001077188,0.0
NM_001077195,0.0
NM_001077196,0.0
NM_001077197,0.0
NM_001077199,0.0
NM_001077203,0.0
NM_001077206,0.0
NM_001077207,0.0
NM_001077208,0.0
NM_001077239,0.0
NM_001077241,0.0
NM_001077243,0.0
NM_001077244,0.0
NM_001077261,0.0
NM_001077269,0.0
NM_001077351,0.0
NM_001077352,0.0
NM_001077358,0.0
NM_001077397,0.0
NM_001077399,0.0
NM_001077401,0.0
NM_001077418,0.0
NM_001077426,0.0
NM_001077440,0.0
NM_001077441,0.0
NM_001077442,0.0
NM_001077443,0.0
NM_001077445,0.0
NM_001077484,0.0
NM_001077488,0.0
NM_001077489,0.0
NM_001077491,0.0
NM_001077492,0.0
NM_001077497,0.0
NM_001077498,0.0
NM_001077516,0.0
NM_001077525,0.0
NM_001077526,0.0
NM_001077527,0.0
NM_001077619,0.0
NM_001077628,0.0
NM_001077653,0.0
NM_001077654,0.0
NM_001077690,0.0
NM_001077691,0.0
NM_001077692,0.0
NM_001077700,0.0
NM_001077701,0.0
NM_001077702,0.0
NM_001077703,0.0
NM_001077704,0.0
NM_001078,0.0
NM_001078166,0.0
NM_001078171,0.0
NM_001078172,0.0
NM_001079512,0.0
NM_001079514,0.0
NM_001079516,0.0
NM_001079521,0.0
NM_001079522,0.0
NM_001079524,0.0
NM_001079525,0.0
NM_001079526,0.0
NM_001079533,0.0
NM_001079534,0.0
NM_001079535,0.0
NM_001079536,0.0
NM_001079539,0.0
NM_001079653,0.0
NM_001079668,0.0
NM_001079669,0.0
NM_001079673,0.0
NM_001079684,0.0
NM_001079685,0.0
NM_001079691,0.0
NM_001079692,0.0
NM_001079802,0.0
NM_001079810,0.0
NM_001079812,0.0
NM_001079817,0.0
NM_001079818,0.0
NM_001079823,0.0
NM_001079839,0.0
NM_001079840,0.0
NM_001079841,0.0
NM_001079842,0.0
NM_001079846,0.0
NM_001079858,0.0
NM_001079859,0.0
NM_001079860,0.0
NM_001079867,0.0
NM_001079870,0.0
NM_001079871,0.0
NM_001079872,0.0
NM_001079874,0.0
NM_001079877,0.0
NM_001079906,0.0
NM_001079907,0.0
NM_001080114,0.0
NM_001080115,0.0
NM_001080116,0.0
NM_001080121,0.0
NM_001080123,0.0
NM_001080124,0.0
NM_001080125,0.0
NM_001080156,0.0
NM_001080157,0.0
NM_001080209,0.0
NM_001080378,0.0
NM_001080379,0.0
NM_001080383,0.0
NM_001080391,0.0
NM_001080392,0.0
NM_001080393,0.0
NM_001080396,0.0
NM_001080399,0.0
NM_001080401,0.0
NM_001080407,0.0
NM_001080408,0.0
NM_001080409,0.0
NM_001080415,0.0
NM_001080416,0.0
NM_001080417,0.0
NM_001080418,0.0
NM_001080419,0.0
NM_001080421,0.0
NM_001080423,0.0
NM_001080424,0.0
NM_001080428,0.0
NM_001080430,0.0
NM_001080431,0.0
NM_001080432,0.0
NM_001080433,0.0
NM_001080435,0.0
NM_001080436,0.0
NM_001080437,0.0
NM_001080449,0.0
NM_001080450,0.0
NM_001080457,0.0
NM_001080458,0.0
NM_001080463,0.0
NM_001080467,0.0
NM_001080469,0.0
NM_001080470,0.0
NM_001080471,0.0
NM_001080472,0.0
NM_001080475,0.0
NM_001080477,0.0
NM_001080479,0.0
NM_001080480,0.0
NM_001080481,0.0
NM_001080485,0.0
NM_001080488,0.0
NM_001080491,0.0
NM_001080494,0.0
NM_001080495,0.0
NM_001080496,0.0
NM_001080497,0.0
NM_001080501,0.0
NM_001080504,0.0
NM_001080508,0.0
NM_001080509,0.0
NM_001080512,0.0
NM_001080513,0.0
NM_001080515,0.0
NM_001080517,0.0
NM_001080527,0.0
NM_001080529,0.0
NM_001080533,0.0
NM_001080534,0.0
NM_001080539,0.0
NM_001080541,0.0
NM_001080545,0.0
NM_001080554,0.0
NM_001080555,0.0
NM_001080556,0.0
NM_001080744,0.0
NM_001080745,0.0
NM_001080779,0.0
NM_001080790,0.0
NM_001080791,0.0
NM_001080792,0.0
NM_001080825,0.0
NM_001080849,0.0
NM_001080850,0.0
NM_001080950,0.0
NM_001080953,0.0
NM_001080956,0.0
NM_001080975,0.0
NM_001080976,0.0
NM_001080997,0.0
NM_001081,0.0
NM_001081491,0.0
NM_001081492,0.0
NM_001081550,0.0
NM_001081675,0.0
NM_001081677,0.0
NM_001081686,0.0
NM_001081752,0.0
NM_001081753,0.0
NM_001081754,0.0
NM_001081755,0.0
NM_001082480,0.0
NM_001082533,0.0
NM_001082534,0.0
NM_001082575,0.0
NM_001082576,0.0
NM_001082577,0.0
NM_001082578,0.0
NM_001082959,0.0
NM_001082967,0.0
NM_001082968,0.0
NM_001083,0.0
NM_001083112,0.0
NM_001083113,0.0
NM_001083537,0.0
NM_001083585,0.0
NM_001083588,0.0
NM_001083589,0.0
NM_001083590,0.0
NM_001083591,0.0
NM_001083602,0.0
NM_001083603,0.0
NM_001083605,0.0
NM_001083606,0.0
NM_001083614,0.0
NM_001083615,0.0
NM_001083617,0.0
NM_001083619,0.0
NM_001083620,0.0
NM_001083893,0.0
NM_001083907,0.0
NM_001083908,0.0
NM_001083914,0.0
NM_001083926,0.0
NM_001083946,0.0
NM_001083947,0.0
NM_001083956,0.0
NM_001083962,0.0
NM_001083963,0.0
NM_001083964,0.0
NM_001083965,0.0
NM_001085049,0.0
NM_001085354,0.0
NM_001085357,0.0
NM_001085366,0.0
NM_001085368,0.0
NM_001085375,0.0
NM_001085377,0.0
NM_001085382,0.0
NM_001085411,0.0
NM_001085423,0.0
NM_001085425,0.0
NM_001085426,0.0
NM_001085427,0.0
NM_001085428,0.0
NM_001085447,0.0
NM_001085451,0.0
NM_001085454,0.0
NM_001085458,0.0
NM_001085459,0.0
NM_001085460,0.0
NM_001085461,0.0
NM_001085462,0.0
NM_001085463,0.0
NM_001085464,0.0
NM_001085465,0.0
NM_001085466,0.0
NM_001085467,0.0
NM_001085468,0.0
NM_001085469,0.0
NM_001085471,0.0
NM_001085480,0.0
NM_001085486,0.0
NM_001085487,0.0
NM_001089,0.0
NM_001089584,0.0
NM_001090,0.0
NM_001092,0.0
NM_001093,0.0
NM_001093725,0.0
NM_001093730,0.0
NM_001093755,0.0
NM_001093756,0.0
NM_001093771,0.0
NM_001093772,0.0
NM_001094,0.0
NM_001095,0.0
NM_001096,0.0
NM_001097577,0.0
NM_001097579,0.0
NM_001097600,0.0
NM_001097615,0.0
NM_001097620,0.0
NM_001097633,0.0
NM_001097634,0.0
NM_001097638,0.0
NM_001097643,0.0
NM_001098175,0.0
NM_001098202,0.0
NM_001098204,0.0
NM_001098205,0.0
NM_001098206,0.0
NM_001098207,0.0
NM_001098208,0.0
NM_001098209,0.0
NM_001098210,0.0
NM_001098212,0.0
NM_001098213,0.0
NM_001098272,0.0
NM_001098398,0.0
NM_001098402,0.0
NM_001098403,0.0
NM_001098414,0.0
NM_001098416,0.0
NM_001098424,0.0
NM_001098426,0.0
NM_001098477,0.0
NM_001098478,0.0
NM_001098479,0.0
NM_001098482,0.0
NM_001098484,0.0
NM_001098491,0.0
NM_001098492,0.0
NM_001098493,0.0
NM_001098494,0.0
NM_001098496,0.0
NM_001098497,0.0
NM_001098500,0.0
NM_001098502,0.0
NM_001098504,0.0
NM_001098507,0.0
NM_001098509,0.0
NM_001098510,0.0
NM_001098511,0.0
NM_001098512,0.0
NM_001098515,0.0
NM_001098517,0.0
NM_001098518,0.0
NM_001098525,0.0
NM_001098526,0.0
NM_001098531,0.0
NM_001098540,0.0
NM_001098576,0.0
NM_001098577,0.0
NM_001098579,0.0
NM_001098612,0.0
NM_001098614,0.0
NM_001098615,0.0
NM_001098616,0.0
NM_001098624,0.0
NM_001098626,0.0
NM_001098634,0.0
NM_001098635,0.0
NM_001098638,0.0
NM_001098672,0.0
NM_001098721,0.0
NM_001098722,0.0
NM_001098783,0.0
NM_001098784,0.0
NM_001098785,0.0
NM_001098787,0.0
NM_001098796,0.0
NM_001098797,0.0
NM_001098798,0.0
NM_001098811,0.0
NM_001098812,0.0
NM_001098813,0.0
NM_001098814,0.0
NM_001098816,0.0
NM_001098818,0.0
NM_001098819,0.0
NM_001098832,0.0
NM_001098844,0.0
NM_001099220,0.0
NM_001099222,0.0
NM_001099223,0.0
NM_001099225,0.0
NM_001099269,0.0
NM_001099270,0.0
NM_001099272,0.0
NM_001099274,0.0
NM_001099281,0.0
NM_001099285,0.0
NM_001099287,0.0
NM_001099289,0.0
NM_001099294,0.0
NM_001099336,0.0
NM_001099339,0.0
NM_001099402,0.0
NM_001099404,0.0
NM_001099405,0.0
NM_001099410,0.0
NM_001099411,0.0
NM_001099415,0.0
NM_001099432,0.0
NM_001099434,0.0
NM_001099437,0.0
NM_001099438,0.0
NM_001099439,0.0
NM_001099455,0.0
NM_001099625,0.0
NM_001099626,0.0
NM_001099627,0.0
NM_001099638,0.0
NM_001099640,0.0
NM_001099646,0.0
NM_001099650,0.0
NM_001099652,0.0
NM_001099658,0.0
NM_001099660,0.0
NM_001099661,0.0
NM_001099666,0.0
NM_001099668,0.0
NM_001099669,0.0
NM_001099672,0.0
NM_001099673,0.0
NM_001099676,0.0
NM_001099678,0.0
NM_001099679,0.0
NM_001099687,0.0
NM_001099691,0.0
NM_001099692,0.0
NM_001099693,0.0
NM_001099694,0.0
NM_001099733,0.0
NM_001099735,0.0
NM_001099736,0.0
NM_001099751,0.0
NM_001099752,0.0
NM_001099754,0.0
NM_001099756,0.0
NM_001099772,0.0
NM_001099783,0.0
NM_001099784,0.0
NM_001099791,0.0
NM_001099856,0.0
NM_001099857,0.0
NM_001099952,0.0
NM_001100117,0.0
NM_001100120,0.0
NM_001100121,0.0
NM_001100159,0.0
NM_001100163,0.0
NM_001100164,0.0
NM_001100165,0.0
NM_001100166,0.0
NM_001100167,0.0
NM_001100169,0.0
NM_001100170,0.0
NM_001100389,0.0
NM_001100397,0.0
NM_001100398,0.0
NM_001100399,0.0
NM_001100400,0.0
NM_001100409,0.0
NM_001100412,0.0
NM_001100420,0.0
NM_001100421,0.0
NM_001100422,0.0
NM_001100423,0.0
NM_001100424,0.0
NM_001100426,0.0
NM_001100427,0.0
NM_001100428,0.0
NM_001100429,0.0
NM_001100430,0.0
NM_001100431,0.0
NM_001100588,0.0
NM_001100590,0.0
NM_001100600,0.0
NM_001100603,0.0
NM_001100607,0.0
NM_001100619,0.0
NM_001100621,0.0
NM_001100622,0.0
NM_001100623,0.0
NM_001100624,0.0
NM_001100625,0.0
NM_001100626,0.0
NM_001100816,0.0
NM_001100818,0.0
NM_001100819,0.0
NM_001100829,0.0
NM_001100910,0.0
NM_001100912,0.0
NM_001100913,0.0
NM_001101,0.0
NM_001101362,0.0
NM_001101372,0.0
NM_001101387,0.0
NM_001101404,0.0
NM_001101421,0.0
NM_001101653,0.0
NM_001101654,0.0
NM_001101663,0.0
NM_001101669,0.0
NM_001101672,0.0
NM_001101676,0.0
NM_001101800,0.0
NM_001101801,0.0
NM_001101802,0.0
NM_001102371,0.0
NM_001102396,0.0
NM_001102398,0.0
NM_001102399,0.0
NM_001102402,0.0
NM_001102416,0.0
NM_001102420,0.0
NM_001102421,0.0
NM_001102426,0.0
NM_001102445,0.0
NM_001102450,0.0
NM_001102454,0.0
NM_001102470,0.0
NM_001102575,0.0
NM_001102592,0.0
NM_001102603,0.0
NM_001102605,0.0
NM_001102608,0.0
NM_001102610,0.0
NM_001102651,0.0
NM_001102653,0.0
NM_001102664,0.0
NM_001102669,0.0
NM_001103146,0.0
NM_001103147,0.0
NM_001103148,0.0
NM_001103150,0.0
NM_001103151,0.0
NM_001103160,0.0
NM_001103161,0.0
NM_001103170,0.0
NM_001103176,0.0
NM_001103184,0.0
NM_001104544,0.0
NM_001104545,0.0
NM_001104546,0.0
NM_001104554,0.0
NM_001104558,0.0
NM_001104586,0.0
NM_001104590,0.0
NM_001104595,0.0
NM_001104631,0.0
NM_001104647,0.0
NM_001104925,0.0
NM_001105,0.0
NM_001105079,0.0
NM_001105194,0.0
NM_001105206,0.0
NM_001105207,0.0
NM_001105208,0.0
NM_001105209,0.0
NM_001105237,0.0
NM_001105243,0.0
NM_001105244,0.0
NM_001105247,0.0
NM_001105250,0.0
NM_001105251,0.0
NM_001105515,0.0
NM_001105518,0.0
NM_001105521,0.0
NM_001105529,0.0
NM_001105531,0.0
NM_001105533,0.0
NM_001105539,0.0
NM_001105540,0.0
NM_001105541,0.0
NM_001105543,0.0
NM_001105562,0.0
NM_001105566,0.0
NM_001105567,0.0
NM_001105568,0.0
NM_001105570,0.0
NM_001105573,0.0
NM_001105579,0.0
NM_001105677,0.0
NM_001106,0.0
NM_001109662,0.0
NM_001109689,0.0
NM_001109754,0.0
NM_001109878,0.0
NM_001109903,0.0
NM_001109974,0.0
NM_001109977,0.0
NM_001110,0.0
NM_001110213,0.0
NM_001110215,0.0
NM_001110503,0.0
NM_001110514,0.0
NM_001110781,0.0
NM_001110792,0.0
NM_001111,0.0
NM_001111018,0.0
NM_001111019,0.0
NM_001111031,0.0
NM_001111032,0.0
NM_001111033,0.0
NM_001111039,0.0
NM_001111067,0.0
NM_001111097,0.0
NM_001111112,0.0
NM_001111113,0.0
NM_001111125,0.0
NM_001111283,0.0
NM_001111284,0.0
NM_001111285,0.0
NM_001111319,0.0
NM_001112,0.0
NM_001112704,0.0
NM_001112706,0.0
NM_001112717,0.0
NM_001112718,0.0
NM_001112719,0.0
NM_001112720,0.0
NM_001112724,0.0
NM_001112726,0.0
NM_001112732,0.0
NM_001112734,0.0
NM_001112736,0.0
NM_001112800,0.0
NM_001112801,0.0
NM_001112802,0.0
NM_001112812,0.0
NM_001113178,0.0
NM_001113202,0.0
NM_001113226,0.0
NM_001113239,0.0
NM_001113347,0.0
NM_001113348,0.0
NM_001113349,0.0
NM_001113380,0.0
NM_001113381,0.0
NM_001113397,0.0
NM_001113398,0.0
NM_001113402,0.0
NM_001113407,0.0
NM_001113490,0.0
NM_001113491,0.0
NM_001113492,0.0
NM_001113493,0.0
NM_001113494,0.0
NM_001113495,0.0
NM_001113496,0.0
NM_001113498,0.0
NM_001113511,0.0
NM_001113512,0.0
NM_001113513,0.0
NM_001113523,0.0
NM_001113528,0.0
NM_001113567,0.0
NM_001113738,0.0
NM_001114,0.0
NM_001114086,0.0
NM_001114089,0.0
NM_001114091,0.0
NM_001114092,0.0
NM_001114093,0.0
NM_001114108,0.0
NM_001114118,0.0
NM_001114120,0.0
NM_001114121,0.0
NM_001114122,0.0
NM_001114123,0.0
NM_001114132,0.0
NM_001114133,0.0
NM_001114134,0.0
NM_001114135,0.0
NM_001114138,0.0
NM_001114171,0.0
NM_001114172,0.0
NM_001114173,0.0
NM_001114175,0.0
NM_001114176,0.0
NM_001114182,0.0
NM_001114183,0.0
NM_001114331,0.0
NM_001114387,0.0
NM_001114393,0.0
NM_001114394,0.0
NM_001114395,0.0
NM_001114396,0.0
NM_001114600,0.0
NM_001114617,0.0
NM_001114618,0.0
NM_001114620,0.0
NM_001114634,0.0
NM_001114635,0.0
NM_001114735,0.0
NM_001114753,0.0
NM_001114974,0.0
NM_001114978,0.0
NM_001114979,0.0
NM_001114980,0.0
NM_001114981,0.0
NM_001114982,0.0
NM_001115007,0.0
NM_001115008,0.0
NM_001115016,0.0
NM_001115113,0.0
NM_001115156,0.0
NM_001116,0.0
NM_001117,0.0
NM_001118,0.0
NM_001118886,0.0
NM_001118887,0.0
NM_001118888,0.0
NM_001118890,0.0
NM_001119,0.0
NM_001120,0.0
NM_001121,0.0
NM_001122606,0.0
NM_001122607,0.0
NM_001122608,0.0
NM_001122630,0.0
NM_001122633,0.0
NM_001122665,0.0
NM_001122670,0.0
NM_001122672,0.0
NM_001122674,0.0
NM_001122681,0.0
NM_001122731,0.0
NM_001122740,0.0
NM_001122741,0.0
NM_001122742,0.0
NM_001122769,0.0
NM_001122770,0.0
NM_001122772,0.0
NM_001122819,0.0
NM_001122821,0.0
NM_001122824,0.0
NM_001122825,0.0
NM_001122826,0.0
NM_001122827,0.0
NM_001122834,0.0
NM_001122835,0.0
NM_001122838,0.0
NM_001122847,0.0
NM_001122848,0.0
NM_001122955,0.0
NM_001122956,0.0
NM_001122957,0.0
NM_001122964,0.0
NM_001122979,0.0
NM_001123041,0.0
NM_001123066,0.0
NM_001123067,0.0
NM_001123168,0.0
NM_001123226,0.0
NM_001123329,0.0
NM_001123355,0.0
NM_001123363,0.0
NM_001123369,0.0
NM_001123376,0.0
NM_001123378,0.0
NM_001123383,0.0
NM_001123384,0.0
NM_001123385,0.0
NM_001123395,0.0
NM_001123396,0.0
NM_001124,0.0
NM_001124758,0.0
NM_001126049,0.0
NM_001126054,0.0
NM_001126055,0.0
NM_001126103,0.0
NM_001126105,0.0
NM_001126106,0.0
NM_001126107,0.0
NM_001126108,0.0
NM_001126112,0.0
NM_001126113,0.0
NM_001126114,0.0
NM_001126115,0.0
NM_001126116,0.0
NM_001126117,0.0
NM_001126118,0.0
NM_001126121,0.0
NM_001126122,0.0
NM_001126129,0.0
NM_001126130,0.0
NM_001126181,0.0
NM_001126240,0.0
NM_001126241,0.0
NM_001126242,0.0
NM_001126328,0.0
NM_001126336,0.0
NM_001126339,0.0
NM_001126340,0.0
NM_001127173,0.0
NM_001127174,0.0
NM_001127175,0.0
NM_001127176,0.0
NM_001127183,0.0
NM_001127184,0.0
NM_001127190,0.0
NM_001127192,0.0
NM_001127193,0.0
NM_001127194,0.0
NM_001127196,0.0
NM_001127197,0.0
NM_001127208,0.0
NM_001127211,0.0
NM_001127213,0.0
NM_001127215,0.0
NM_001127216,0.0
NM_001127217,0.0
NM_001127221,0.0
NM_001127222,0.0
NM_001127223,0.0
NM_001127225,0.0
NM_001127226,0.0
NM_001127227,0.0
NM_001127231,0.0
NM_001127232,0.0
NM_001127235,0.0
NM_001127240,0.0
NM_001127241,0.0
NM_001127242,0.0
NM_001127244,0.0
NM_001127245,0.0
NM_001127257,0.0
NM_001127258,0.0
NM_001127266,0.0
NM_001127320,0.0
NM_001127321,0.0
NM_001127322,0.0
NM_001127323,0.0
NM_001127328,0.0
NM_001127358,0.0
NM_001127359,0.0
NM_001127360,0.0
NM_001127362,0.0
NM_001127366,0.0
NM_001127370,0.0
NM_001127371,0.0
NM_001127380,0.0
NM_001127383,0.0
NM_001127384,0.0
NM_001127392,0.0
NM_001127394,0.0
NM_001127395,0.0
NM_001127398,0.0
NM_001127399,0.0
NM_001127400,0.0
NM_001127401,0.0
NM_001127443,0.0
NM_001127444,0.0
NM_001127453,0.0
NM_001127454,0.0
NM_001127457,0.0
NM_001127458,0.0
NM_001127460,0.0
NM_001127482,0.0
NM_001127487,0.0
NM_001127493,0.0
NM_001127496,0.0
NM_001127500,0.0
NM_001127501,0.0
NM_001127505,0.0
NM_001127507,0.0
NM_001127510,0.0
NM_001127593,0.0
NM_001127595,0.0
NM_001127596,0.0
NM_001127598,0.0
NM_001127610,0.0
NM_001127612,0.0
NM_001127617,0.0
NM_001127641,0.0
NM_001127643,0.0
NM_001127644,0.0
NM_001127645,0.0
NM_001127648,0.0
NM_001127649,0.0
NM_001127660,0.0
NM_001127668,0.0
NM_001127669,0.0
NM_001127670,0.0
NM_001127671,0.0
NM_001127691,0.0
NM_001127695,0.0
NM_001127696,0.0
NM_001127697,0.0
NM_001127708,0.0
NM_001127709,0.0
NM_001127713,0.0
NM_001127714,0.0
NM_001127715,0.0
NM_001127892,0.0
NM_001127893,0.0
NM_001127897,0.0
NM_001127898,0.0
NM_001127899,0.0
NM_001128,0.0
NM_001128126,0.0
NM_001128127,0.0
NM_001128128,0.0
NM_001128142,0.0
NM_001128147,0.0
NM_001128148,0.0
NM_001128149,0.0
NM_001128150,0.0
NM_001128159,0.0
NM_001128164,0.0
NM_001128166,0.0
NM_001128167,0.0
NM_001128172,0.0
NM_001128174,0.0
NM_001128175,0.0
NM_001128176,0.0
NM_001128178,0.0
NM_001128179,0.0
NM_001128203,0.0
NM_001128204,0.0
NM_001128205,0.0
NM_001128206,0.0
NM_001128208,0.0
NM_001128209,0.0
NM_001128210,0.0
NM_001128211,0.0
NM_001128212,0.0
NM_001128213,0.0
NM_001128219,0.0
NM_001128220,0.0
NM_001128221,0.0
NM_001128224,0.0
NM_001128226,0.0
NM_001128227,0.0
NM_001128303,0.0
NM_001128304,0.0
NM_001128305,0.0
NM_001128306,0.0
NM_001128309,0.0
NM_001128326,0.0
NM_001128424,0.0
NM_001128426,0.0
NM_001128427,0.0
NM_001128428,0.0
NM_001128429,0.0
NM_001128430,0.0
NM_001128588,0.0
NM_001128591,0.0
NM_001128592,0.0
NM_001128602,0.0
NM_001128610,0.0
NM_001128615,0.0
NM_001128616,0.0
NM_001128617,0.0
NM_001128620,0.0
NM_001128626,0.0
NM_001128628,0.0
NM_001128629,0.0
NM_001128633,0.0
NM_001128826,0.0
NM_001128827,0.0
NM_001128833,0.0
NM_001128835,0.0
